# Gene	Protein
ENSG00000198888	ENSP00000354687
ENSG00000250722	ENSP00000421626
ENSG00000250722	ENSP00000427414
ENSG00000275658	ENSP00000483551
ENSG00000275658	ENSP00000481267
ENSG00000275658	ENSP00000482813
ENSG00000275658	ENSP00000484126
ENSG00000132635	ENSP00000474824
ENSG00000132635	ENSP00000353868
ENSG00000132635	ENSP00000349334
ENSG00000132635	ENSP00000388935
ENSG00000132635	ENSP00000401711
ENSG00000163319	ENSP00000295491
ENSG00000163319	ENSP00000427169
ENSG00000163319	ENSP00000426930
ENSG00000163319	ENSP00000427014
ENSG00000163319	ENSP00000425268
ENSG00000077458	ENSP00000351631
ENSG00000077458	ENSP00000381248
ENSG00000077458	ENSP00000444087
ENSG00000077458	ENSP00000441168
ENSG00000077458	ENSP00000445612
ENSG00000077458	ENSP00000442652
ENSG00000077458	ENSP00000437366
ENSG00000077458	ENSP00000443440
ENSG00000113555	ENSP00000231484
ENSG00000113555	ENSP00000429094
ENSG00000058453	ENSP00000364691
ENSG00000058453	ENSP00000402626
ENSG00000058453	ENSP00000480016
ENSG00000058453	ENSP00000478281
ENSG00000185838	ENSP00000331313
ENSG00000185838	ENSP00000385154
ENSG00000185838	ENSP00000384626
ENSG00000185838	ENSP00000389412
ENSG00000111652	ENSP00000438115
ENSG00000111652	ENSP00000387787
ENSG00000111652	ENSP00000229251
ENSG00000111652	ENSP00000441852
ENSG00000111652	ENSP00000443628
ENSG00000111652	ENSP00000439547
ENSG00000111652	ENSP00000438571
ENSG00000111652	ENSP00000444807
ENSG00000111652	ENSP00000440020
ENSG00000111652	ENSP00000438352
ENSG00000111652	ENSP00000439949
ENSG00000111652	ENSP00000446039
ENSG00000111652	ENSP00000473363
ENSG00000111652	ENSP00000440972
ENSG00000111652	ENSP00000442613
ENSG00000111652	ENSP00000438363
ENSG00000111652	ENSP00000440683
ENSG00000111652	ENSP00000439158
ENSG00000111652	ENSP00000445300
ENSG00000111652	ENSP00000487362
ENSG00000101558	ENSP00000382880
ENSG00000101558	ENSP00000345656
ENSG00000101558	ENSP00000463155
ENSG00000163577	ENSP00000295822
ENSG00000163577	ENSP00000418305
ENSG00000163577	ENSP00000418370
ENSG00000163577	ENSP00000417133
ENSG00000171505	ENSP00000306974
ENSG00000171505	ENSP00000480866
ENSG00000068745	ENSP00000331103
ENSG00000068745	ENSP00000411776
ENSG00000068745	ENSP00000414428
ENSG00000068745	ENSP00000389761
ENSG00000068745	ENSP00000403968
ENSG00000068745	ENSP00000395819
ENSG00000068745	ENSP00000412121
ENSG00000068745	ENSP00000341925
ENSG00000068745	ENSP00000396904
ENSG00000068745	ENSP00000387759
ENSG00000068745	ENSP00000414139
ENSG00000068745	ENSP00000393077
ENSG00000068745	ENSP00000396203
ENSG00000068745	ENSP00000394488
ENSG00000068745	ENSP00000399052
ENSG00000068745	ENSP00000410454
ENSG00000068745	ENSP00000389755
ENSG00000068745	ENSP00000388116
ENSG00000068745	ENSP00000410950
ENSG00000068745	ENSP00000387394
ENSG00000068745	ENSP00000393797
ENSG00000068745	ENSP00000388420
ENSG00000068745	ENSP00000406357
ENSG00000068745	ENSP00000400812
ENSG00000276966	ENSP00000484789
ENSG00000177842	ENSP00000406156
ENSG00000177842	ENSP00000322265
ENSG00000177842	ENSP00000391472
ENSG00000177842	ENSP00000406967
ENSG00000196466	ENSP00000415278
ENSG00000196466	ENSP00000411084
ENSG00000196466	ENSP00000471169
ENSG00000273508	ENSP00000479603
ENSG00000198728	ENSP00000354616
ENSG00000198728	ENSP00000392466
ENSG00000130517	ENSP00000269919
ENSG00000130517	ENSP00000473772
ENSG00000130517	ENSP00000475867
ENSG00000130517	ENSP00000252813
ENSG00000130517	ENSP00000470622
ENSG00000130517	ENSP00000468932
ENSG00000130517	ENSP00000475477
ENSG00000130517	ENSP00000473226
ENSG00000130517	ENSP00000471130
ENSG00000122741	ENSP00000366953
ENSG00000122741	ENSP00000242323
ENSG00000145214	ENSP00000273814
ENSG00000145214	ENSP00000425862
ENSG00000145214	ENSP00000421756
ENSG00000145214	ENSP00000427268
ENSG00000185818	ENSP00000328464
ENSG00000185818	ENSP00000413064
ENSG00000174944	ENSP00000308361
ENSG00000174944	ENSP00000408733
ENSG00000174944	ENSP00000418065
ENSG00000160216	ENSP00000291572
ENSG00000160216	ENSP00000389318
ENSG00000160216	ENSP00000381138
ENSG00000160216	ENSP00000332989
ENSG00000160216	ENSP00000412079
ENSG00000160216	ENSP00000381140
ENSG00000160216	ENSP00000381135
ENSG00000160216	ENSP00000413906
ENSG00000160216	ENSP00000394102
ENSG00000160216	ENSP00000414440
ENSG00000160216	ENSP00000443510
ENSG00000169241	ENSP00000420189
ENSG00000169241	ENSP00000306146
ENSG00000169241	ENSP00000357389
ENSG00000169241	ENSP00000357386
ENSG00000169241	ENSP00000481368
ENSG00000186838	ENSP00000333956
ENSG00000186838	ENSP00000470671
ENSG00000186838	ENSP00000412508
ENSG00000186838	ENSP00000481883
ENSG00000198522	ENSP00000424678
ENSG00000198522	ENSP00000427269
ENSG00000198522	ENSP00000384255
ENSG00000198522	ENSP00000264718
ENSG00000198522	ENSP00000395981
ENSG00000198522	ENSP00000476446
ENSG00000198522	ENSP00000484680
ENSG00000198522	ENSP00000412170
ENSG00000198522	ENSP00000398115
ENSG00000184076	ENSP00000332887
ENSG00000184076	ENSP00000384962
ENSG00000184076	ENSP00000482098
ENSG00000042753	ENSP00000263271
ENSG00000042753	ENSP00000470176
ENSG00000042753	ENSP00000471340
ENSG00000042753	ENSP00000472080
ENSG00000042753	ENSP00000263270
ENSG00000042753	ENSP00000470235
ENSG00000042753	ENSP00000470898
ENSG00000274563	ENSP00000481293
ENSG00000117152	ENSP00000397181
ENSG00000117152	ENSP00000356885
ENSG00000117152	ENSP00000436106
ENSG00000117152	ENSP00000433261
ENSG00000117152	ENSP00000356884
ENSG00000117152	ENSP00000356882
ENSG00000117152	ENSP00000432194
ENSG00000213920	ENSP00000288087
ENSG00000213920	ENSP00000380045
ENSG00000184313	ENSP00000396622
ENSG00000184313	ENSP00000402209
ENSG00000184313	ENSP00000387048
ENSG00000184313	ENSP00000379044
ENSG00000184313	ENSP00000394373
ENSG00000184313	ENSP00000388181
ENSG00000184313	ENSP00000404780
ENSG00000184313	ENSP00000399703
ENSG00000184313	ENSP00000343211
ENSG00000182348	ENSP00000329638
ENSG00000182348	ENSP00000478506
ENSG00000168765	ENSP00000358851
ENSG00000168765	ENSP00000316471
ENSG00000168765	ENSP00000358848
ENSG00000168765	ENSP00000336744
ENSG00000274465	ENSP00000482507
ENSG00000274465	ENSP00000480199
ENSG00000274465	ENSP00000481739
ENSG00000196172	ENSP00000384000
ENSG00000196172	ENSP00000433806
ENSG00000196172	ENSP00000435824
ENSG00000136147	ENSP00000367570
ENSG00000136147	ENSP00000483500
ENSG00000136147	ENSP00000394883
ENSG00000136147	ENSP00000419229
ENSG00000136147	ENSP00000420129
ENSG00000136147	ENSP00000418630
ENSG00000136147	ENSP00000405227
ENSG00000136147	ENSP00000417539
ENSG00000136147	ENSP00000350209
ENSG00000136147	ENSP00000482432
ENSG00000118298	ENSP00000358107
ENSG00000118298	ENSP00000475869
ENSG00000118298	ENSP00000475238
ENSG00000167468	ENSP00000346103
ENSG00000167468	ENSP00000466872
ENSG00000167468	ENSP00000483655
ENSG00000167468	ENSP00000465828
ENSG00000167468	ENSP00000464989
ENSG00000167468	ENSP00000473614
ENSG00000167468	ENSP00000484697
ENSG00000167468	ENSP00000468349
ENSG00000167468	ENSP00000467900
ENSG00000167468	ENSP00000477503
ENSG00000167468	ENSP00000485000
ENSG00000151240	ENSP00000280886
ENSG00000151240	ENSP00000489203
ENSG00000151240	ENSP00000414462
ENSG00000151240	ENSP00000397571
ENSG00000151240	ENSP00000370907
ENSG00000118620	ENSP00000261560
ENSG00000118620	ENSP00000471313
ENSG00000118620	ENSP00000473069
ENSG00000118620	ENSP00000469148
ENSG00000118620	ENSP00000469787
ENSG00000236315	ENSP00000405306
ENSG00000236315	ENSP00000409874
ENSG00000236315	ENSP00000412702
ENSG00000236315	ENSP00000406373
ENSG00000236315	ENSP00000432357
ENSG00000137727	ENSP00000260283
ENSG00000137727	ENSP00000437905
ENSG00000137727	ENSP00000432076
ENSG00000137727	ENSP00000436319
ENSG00000137727	ENSP00000436522
ENSG00000137727	ENSP00000431399
ENSG00000244122	ENSP00000362525
ENSG00000244122	ENSP00000420181
ENSG00000011028	ENSP00000307513
ENSG00000011028	ENSP00000461968
ENSG00000011028	ENSP00000463968
ENSG00000011028	ENSP00000400445
ENSG00000164284	ENSP00000426331
ENSG00000164284	ENSP00000329558
ENSG00000164284	ENSP00000397302
ENSG00000137185	ENSP00000433307
ENSG00000137185	ENSP00000475719
ENSG00000137185	ENSP00000404074
ENSG00000137185	ENSP00000252207
ENSG00000137185	ENSP00000433402
ENSG00000137185	ENSP00000433468
ENSG00000137185	ENSP00000476254
ENSG00000137185	ENSP00000436166
ENSG00000012963	ENSP00000013070
ENSG00000012963	ENSP00000450645
ENSG00000012963	ENSP00000451022
ENSG00000012963	ENSP00000450470
ENSG00000012963	ENSP00000451051
ENSG00000012963	ENSP00000451785
ENSG00000012963	ENSP00000452488
ENSG00000012963	ENSP00000391706
ENSG00000198816	ENSP00000472777
ENSG00000198816	ENSP00000472305
ENSG00000198816	ENSP00000377873
ENSG00000163421	ENSP00000295618
ENSG00000163421	ENSP00000295619
ENSG00000165813	ENSP00000358293
ENSG00000165813	ENSP00000415344
ENSG00000165813	ENSP00000358291
ENSG00000165813	ENSP00000358292
ENSG00000178537	ENSP00000388986
ENSG00000178537	ENSP00000326305
ENSG00000178537	ENSP00000388563
ENSG00000139151	ENSP00000438679
ENSG00000139151	ENSP00000326397
ENSG00000139151	ENSP00000438826
ENSG00000139151	ENSP00000445287
ENSG00000139151	ENSP00000445880
ENSG00000139151	ENSP00000443320
ENSG00000139151	ENSP00000266505
ENSG00000139151	ENSP00000445026
ENSG00000139151	ENSP00000445889
ENSG00000139151	ENSP00000443762
ENSG00000139151	ENSP00000438629
ENSG00000139151	ENSP00000444611
ENSG00000139151	ENSP00000440781
ENSG00000139151	ENSP00000444383
ENSG00000186866	ENSP00000329682
ENSG00000186866	ENSP00000335427
ENSG00000186866	ENSP00000339613
ENSG00000186866	ENSP00000407635
ENSG00000186866	ENSP00000478168
ENSG00000186866	ENSP00000482216
ENSG00000100294	ENSP00000290429
ENSG00000100294	ENSP00000331306
ENSG00000100294	ENSP00000477216
ENSG00000108854	ENSP00000463531
ENSG00000108854	ENSP00000464432
ENSG00000108854	ENSP00000262435
ENSG00000108854	ENSP00000463804
ENSG00000167360	ENSP00000300778
ENSG00000188060	ENSP00000362932
ENSG00000242726	ENSP00000414284
ENSG00000242726	ENSP00000391247
ENSG00000242726	ENSP00000401788
ENSG00000242726	ENSP00000412174
ENSG00000181896	ENSP00000467112
ENSG00000181896	ENSP00000319716
ENSG00000181896	ENSP00000466697
ENSG00000181896	ENSP00000468049
ENSG00000181896	ENSP00000400952
ENSG00000181896	ENSP00000466744
ENSG00000188761	ENSP00000376992
ENSG00000188761	ENSP00000376995
ENSG00000188761	ENSP00000417458
ENSG00000080709	ENSP00000427120
ENSG00000080709	ENSP00000487849
ENSG00000080709	ENSP00000421439
ENSG00000080709	ENSP00000421095
ENSG00000080709	ENSP00000483124
ENSG00000080709	ENSP00000264773
ENSG00000135999	ENSP00000415543
ENSG00000135999	ENSP00000258484
ENSG00000135999	ENSP00000387097
ENSG00000135999	ENSP00000380569
ENSG00000135999	ENSP00000395431
ENSG00000187747	ENSP00000341581
ENSG00000137441	ENSP00000259989
ENSG00000167767	ENSP00000369361
ENSG00000167767	ENSP00000378292
ENSG00000134698	ENSP00000362306
ENSG00000160410	ENSP00000291842
ENSG00000160410	ENSP00000470514
ENSG00000160410	ENSP00000472711
ENSG00000160410	ENSP00000469878
ENSG00000160410	ENSP00000472813
ENSG00000160410	ENSP00000471406
ENSG00000160410	ENSP00000469014
ENSG00000160410	ENSP00000468885
ENSG00000160410	ENSP00000470517
ENSG00000160410	ENSP00000471173
ENSG00000160410	ENSP00000469713
ENSG00000160410	ENSP00000471296
ENSG00000160410	ENSP00000472222
ENSG00000160410	ENSP00000471408
ENSG00000160410	ENSP00000470505
ENSG00000160410	ENSP00000471845
ENSG00000179546	ENSP00000363748
ENSG00000135373	ENSP00000257831
ENSG00000135373	ENSP00000399733
ENSG00000135373	ENSP00000433508
ENSG00000135373	ENSP00000435837
ENSG00000135373	ENSP00000432905
ENSG00000135373	ENSP00000436357
ENSG00000135373	ENSP00000434395
ENSG00000135373	ENSP00000435835
ENSG00000135373	ENSP00000432460
ENSG00000135373	ENSP00000436158
ENSG00000165917	ENSP00000298854
ENSG00000165917	ENSP00000298853
ENSG00000165917	ENSP00000435551
ENSG00000165917	ENSP00000431732
ENSG00000213023	ENSP00000469834
ENSG00000213023	ENSP00000340914
ENSG00000213023	ENSP00000469398
ENSG00000213023	ENSP00000468982
ENSG00000213023	ENSP00000469637
ENSG00000213023	ENSP00000438883
ENSG00000243284	ENSP00000357080
ENSG00000228691	ENSP00000435525
ENSG00000228691	ENSP00000432513
ENSG00000228691	ENSP00000401067
ENSG00000100647	ENSP00000344424
ENSG00000234965	ENSP00000389964
ENSG00000234965	ENSP00000481203
ENSG00000160182	ENSP00000291527
ENSG00000206487	ENSP00000373075
ENSG00000206487	ENSP00000373074
ENSG00000206487	ENSP00000393004
ENSG00000176153	ENSP00000450991
ENSG00000176153	ENSP00000374265
ENSG00000176153	ENSP00000451721
ENSG00000176153	ENSP00000451844
ENSG00000176153	ENSP00000478082
ENSG00000171004	ENSP00000359873
ENSG00000171004	ENSP00000429473
ENSG00000171004	ENSP00000359870
ENSG00000171004	ENSP00000384013
ENSG00000186376	ENSP00000359802
ENSG00000186376	ENSP00000359800
ENSG00000176845	ENSP00000315731
ENSG00000176845	ENSP00000458566
ENSG00000176845	ENSP00000460798
ENSG00000176845	ENSP00000458275
ENSG00000170367	ENSP00000307132
ENSG00000188613	ENSP00000393275
ENSG00000188613	ENSP00000345924
ENSG00000172482	ENSP00000302620
ENSG00000171501	ENSP00000362792
ENSG00000171501	ENSP00000483293
ENSG00000233904	ENSP00000390707
ENSG00000126545	ENSP00000246891
ENSG00000126545	ENSP00000422611
ENSG00000126545	ENSP00000427490
ENSG00000126545	ENSP00000426684
ENSG00000126545	ENSP00000487633
ENSG00000126545	ENSP00000421314
ENSG00000248235	ENSP00000399696
ENSG00000248235	ENSP00000428700
ENSG00000248235	ENSP00000429988
ENSG00000137767	ENSP00000456019
ENSG00000137767	ENSP00000457592
ENSG00000137767	ENSP00000456979
ENSG00000137767	ENSP00000456075
ENSG00000137767	ENSP00000260324
ENSG00000137767	ENSP00000457937
ENSG00000137767	ENSP00000454520
ENSG00000137767	ENSP00000454953
ENSG00000069712	ENSP00000359404
ENSG00000206301	ENSP00000241802
ENSG00000206301	ENSP00000446860
ENSG00000105675	ENSP00000262623
ENSG00000105675	ENSP00000472323
ENSG00000128266	ENSP00000478892
ENSG00000145439	ENSP00000424717
ENSG00000145439	ENSP00000303525
ENSG00000145439	ENSP00000427615
ENSG00000145439	ENSP00000423128
ENSG00000145439	ENSP00000421254
ENSG00000145439	ENSP00000425671
ENSG00000184489	ENSP00000428976
ENSG00000184489	ENSP00000428758
ENSG00000184489	ENSP00000428725
ENSG00000184489	ENSP00000430332
ENSG00000184489	ENSP00000332274
ENSG00000184489	ENSP00000331730
ENSG00000282045	ENSP00000487902
ENSG00000101220	ENSP00000382591
ENSG00000101220	ENSP00000217195
ENSG00000101220	ENSP00000382580
ENSG00000101220	ENSP00000369097
ENSG00000256553	ENSP00000439668
ENSG00000131236	ENSP00000361883
ENSG00000131236	ENSP00000361888
ENSG00000131236	ENSP00000398475
ENSG00000131236	ENSP00000403198
ENSG00000131236	ENSP00000398877
ENSG00000131236	ENSP00000408561
ENSG00000131236	ENSP00000410586
ENSG00000131236	ENSP00000361878
ENSG00000131236	ENSP00000361884
ENSG00000131236	ENSP00000344832
ENSG00000131236	ENSP00000361891
ENSG00000131236	ENSP00000412859
ENSG00000131236	ENSP00000413656
ENSG00000131236	ENSP00000400943
ENSG00000131236	ENSP00000413383
ENSG00000131236	ENSP00000389974
ENSG00000167749	ENSP00000326159
ENSG00000167749	ENSP00000469963
ENSG00000167749	ENSP00000469769
ENSG00000167749	ENSP00000472091
ENSG00000167749	ENSP00000399448
ENSG00000184619	ENSP00000379565
ENSG00000184619	ENSP00000328017
ENSG00000168468	ENSP00000293709
ENSG00000168468	ENSP00000372642
ENSG00000168468	ENSP00000412066
ENSG00000226742	ENSP00000414236
ENSG00000226742	ENSP00000467108
ENSG00000184343	ENSP00000420058
ENSG00000184343	ENSP00000359122
ENSG00000184343	ENSP00000359126
ENSG00000184343	ENSP00000359119
ENSG00000184343	ENSP00000402300
ENSG00000184343	ENSP00000359118
ENSG00000184343	ENSP00000406166
ENSG00000184343	ENSP00000377376
ENSG00000163590	ENSP00000420354
ENSG00000163590	ENSP00000417659
ENSG00000163590	ENSP00000420746
ENSG00000163590	ENSP00000295839
ENSG00000215048	ENSP00000382422
ENSG00000215048	ENSP00000382414
ENSG00000215048	ENSP00000385037
ENSG00000215048	ENSP00000408879
ENSG00000169621	ENSP00000307004
ENSG00000169621	ENSP00000432297
ENSG00000169621	ENSP00000393403
ENSG00000169621	ENSP00000377874
ENSG00000198585	ENSP00000429274
ENSG00000198585	ENSP00000422375
ENSG00000198585	ENSP00000440230
ENSG00000147650	ENSP00000399148
ENSG00000147650	ENSP00000276654
ENSG00000147650	ENSP00000429305
ENSG00000276310	ENSP00000483525
ENSG00000226260	ENSP00000404533
ENSG00000226260	ENSP00000392789
ENSG00000152409	ENSP00000379441
ENSG00000141664	ENSP00000269499
ENSG00000141664	ENSP00000465548
ENSG00000141664	ENSP00000468789
ENSG00000141664	ENSP00000480901
ENSG00000141664	ENSP00000464791
ENSG00000141664	ENSP00000468368
ENSG00000231479	ENSP00000393939
ENSG00000231479	ENSP00000404572
ENSG00000231479	ENSP00000449039
ENSG00000231479	ENSP00000448088
ENSG00000104133	ENSP00000261866
ENSG00000104133	ENSP00000453246
ENSG00000104133	ENSP00000445278
ENSG00000104133	ENSP00000396110
ENSG00000104133	ENSP00000453314
ENSG00000104133	ENSP00000453599
ENSG00000104133	ENSP00000452744
ENSG00000104133	ENSP00000452991
ENSG00000104133	ENSP00000453238
ENSG00000104133	ENSP00000453921
ENSG00000104133	ENSP00000453490
ENSG00000104133	ENSP00000452629
ENSG00000104133	ENSP00000453848
ENSG00000104133	ENSP00000453227
ENSG00000102032	ENSP00000377303
ENSG00000102032	ENSP00000405759
ENSG00000102032	ENSP00000359014
ENSG00000102032	ENSP00000394220
ENSG00000102032	ENSP00000409034
ENSG00000102032	ENSP00000399278
ENSG00000188487	ENSP00000368872
ENSG00000188487	ENSP00000368874
ENSG00000188487	ENSP00000435022
ENSG00000188487	ENSP00000436194
ENSG00000188487	ENSP00000436113
ENSG00000188487	ENSP00000389161
ENSG00000171496	ENSP00000306607
ENSG00000143603	ENSP00000271915
ENSG00000143603	ENSP00000354764
ENSG00000143603	ENSP00000351295
ENSG00000143603	ENSP00000481848
ENSG00000145632	ENSP00000274289
ENSG00000145632	ENSP00000478685
ENSG00000165863	ENSP00000358212
ENSG00000165863	ENSP00000465712
ENSG00000280094	ENSP00000485577
ENSG00000280094	ENSP00000485111
ENSG00000257218	ENSP00000446872
ENSG00000257218	ENSP00000448397
ENSG00000257218	ENSP00000229384
ENSG00000038219	ENSP00000040738
ENSG00000038219	ENSP00000425492
ENSG00000038219	ENSP00000420541
ENSG00000120656	ENSP00000362930
ENSG00000120656	ENSP00000263974
ENSG00000155097	ENSP00000428204
ENSG00000155097	ENSP00000379203
ENSG00000155097	ENSP00000430129
ENSG00000155097	ENSP00000430282
ENSG00000132334	ENSP00000254667
ENSG00000132334	ENSP00000410540
ENSG00000132334	ENSP00000474102
ENSG00000132334	ENSP00000416939
ENSG00000132334	ENSP00000474830
ENSG00000132334	ENSP00000303350
ENSG00000132334	ENSP00000475063
ENSG00000132334	ENSP00000473761
ENSG00000255150	ENSP00000435619
ENSG00000109686	ENSP00000387030
ENSG00000109686	ENSP00000386848
ENSG00000109686	ENSP00000423449
ENSG00000109686	ENSP00000488951
ENSG00000109686	ENSP00000415694
ENSG00000109686	ENSP00000489087
ENSG00000109686	ENSP00000302913
ENSG00000108651	ENSP00000261708
ENSG00000108651	ENSP00000462135
ENSG00000108651	ENSP00000464599
ENSG00000278211	ENSP00000488323
ENSG00000278211	ENSP00000488084
ENSG00000278211	ENSP00000488341
ENSG00000278211	ENSP00000487832
ENSG00000278211	ENSP00000479720
ENSG00000278211	ENSP00000488671
ENSG00000278211	ENSP00000483739
ENSG00000173041	ENSP00000309330
ENSG00000173041	ENSP00000393506
ENSG00000215474	ENSP00000414750
ENSG00000215474	ENSP00000383255
ENSG00000215474	ENSP00000483333
ENSG00000250506	ENSP00000466237
ENSG00000250506	ENSP00000410561
ENSG00000250506	ENSP00000465062
ENSG00000010803	ENSP00000318094
ENSG00000010803	ENSP00000361676
ENSG00000010803	ENSP00000337352
ENSG00000010803	ENSP00000361678
ENSG00000010803	ENSP00000361677
ENSG00000010803	ENSP00000479881
ENSG00000010803	ENSP00000403974
ENSG00000010803	ENSP00000380356
ENSG00000010803	ENSP00000380359
ENSG00000010803	ENSP00000354656
ENSG00000010803	ENSP00000354996
ENSG00000010803	ENSP00000386079
ENSG00000269897	ENSP00000473382
ENSG00000269897	ENSP00000473391
ENSG00000269897	ENSP00000473495
ENSG00000269897	ENSP00000398759
ENSG00000137221	ENSP00000361532
ENSG00000137221	ENSP00000390981
ENSG00000137221	ENSP00000259751
ENSG00000137221	ENSP00000361530
ENSG00000137221	ENSP00000361527
ENSG00000137221	ENSP00000391115
ENSG00000137221	ENSP00000361521
ENSG00000137221	ENSP00000361522
ENSG00000137221	ENSP00000408769
ENSG00000137221	ENSP00000407080
ENSG00000137221	ENSP00000484142
ENSG00000155816	ENSP00000409308
ENSG00000155816	ENSP00000318884
ENSG00000155816	ENSP00000388922
ENSG00000155816	ENSP00000439136
ENSG00000155816	ENSP00000437918
ENSG00000183615	ENSP00000362684
ENSG00000276130	ENSP00000482330
ENSG00000276130	ENSP00000479357
ENSG00000276130	ENSP00000480848
ENSG00000276130	ENSP00000488483
ENSG00000276130	ENSP00000488029
ENSG00000104341	ENSP00000402301
ENSG00000104341	ENSP00000428409
ENSG00000104341	ENSP00000429868
